Date,FinBERT_Score,Prob_Pos,Prob_Neg,News_Volume
2020-05-21,-0.08348049,0.29925337,0.38273388,100
2020-05-22,-0.33058,0.20158331,0.53216326,100
2020-05-23,0.03236795,0.3452542,0.31288627,100
2020-05-24,0.13994852,0.40798187,0.2680334,100
2020-05-25,0.11503869,0.39480472,0.27976605,100
2020-05-26,0.037620768,0.34298286,0.3053621,100
2020-05-27,-0.11499721,0.30898485,0.42398205,100
2020-05-28,-0.14926843,0.29477802,0.44404644,100
2020-05-29,-0.15285754,0.2705295,0.42338702,100
2020-05-30,0.17161126,0.37606862,0.20445734,100
2020-05-31,0.278183,0.42875177,0.15056877,100
2020-06-01,-0.042762008,0.3102343,0.3529963,100
2020-06-02,0.09626038,0.38014603,0.28388566,100
2020-06-03,0.12561345,0.4470254,0.32141194,100
2020-06-04,0.006061098,0.36753216,0.36147106,100
2020-06-05,0.01440829,0.37702492,0.36261666,100
2020-06-06,0.28726137,0.49200577,0.20474443,91
2020-06-07,0.24986616,0.39196482,0.14209868,100
2020-06-08,0.061792735,0.39259735,0.3308046,100
2020-06-09,-0.16627769,0.28943717,0.45571488,100
2020-06-10,-0.07046099,0.32480294,0.3952639,100
2020-06-11,-0.32308185,0.17386703,0.4969489,100
2020-06-12,-0.02244123,0.3321044,0.35454562,100
2020-06-13,0.19743018,0.44247323,0.24504307,72
2020-06-14,0.05887302,0.29451603,0.235643,100
2020-06-15,-0.10388944,0.27909213,0.38298157,100
2020-06-16,0.2617368,0.47532317,0.21358635,100
2020-06-17,0.040477157,0.37583783,0.33536068,100
2020-06-18,-0.08012789,0.2856225,0.3657504,100
2020-06-19,-0.0709573,0.32670185,0.39765915,100
2020-06-20,0.01812452,0.28776553,0.269641,66
2020-06-21,0.10927405,0.3223194,0.21304533,100
2020-06-22,-0.13601835,0.27998775,0.4160061,100
2020-06-23,0.023403017,0.36357418,0.34017116,100
2020-06-24,-0.1382441,0.25340074,0.39164487,100
2020-06-25,-0.1894207,0.2513486,0.4407693,100
2020-06-26,-0.1640769,0.28891528,0.45299217,100
2020-06-27,0.09055696,0.32426715,0.23371021,100
2020-06-28,0.08872869,0.3080246,0.21929589,100
2020-06-29,0.2170818,0.49101186,0.27393004,100
2020-06-30,-0.16837384,0.26670712,0.43508095,100
2020-07-01,0.13545103,0.45609328,0.3206423,100
2020-07-02,-0.003047406,0.35012895,0.35317636,100
2020-07-03,0.03728236,0.36557698,0.32829463,100
2020-07-04,0.0029281173,0.37880522,0.37587708,58
2020-07-05,0.24569622,0.40447602,0.15877979,100
2020-07-06,-0.056983363,0.32233727,0.37932065,100
2020-07-07,-0.19505405,0.2413962,0.43645027,100
2020-07-08,0.0051650642,0.3780256,0.37286052,100
2020-07-09,-0.12556191,0.30244818,0.4280101,100
2020-07-10,0.06072724,0.38391122,0.32318398,100
2020-07-11,0.1258117,0.39574555,0.26993385,53
2020-07-12,0.085716665,0.29596502,0.21024834,100
2020-07-13,0.20036931,0.4673531,0.26698378,100
2020-07-14,0.034542743,0.37029922,0.33575648,100
2020-07-15,0.0824303,0.40564772,0.32321742,100
2020-07-16,-0.21483044,0.25650948,0.4713399,100
2020-07-17,0.0070291436,0.35333812,0.34630898,100
2020-07-18,0.051013462,0.37049767,0.3194842,66
2020-07-19,0.11925375,0.33831817,0.21906441,100
2020-07-20,0.2049549,0.45664638,0.25169146,100
2020-07-21,-0.018932132,0.33233356,0.35126567,100
2020-07-22,0.13986604,0.4375432,0.2976772,100
2020-07-23,-0.12602681,0.26432306,0.3903499,100
2020-07-24,-0.2628522,0.2458546,0.5087068,100
2020-07-25,0.28794256,0.4603448,0.17240223,78
2020-07-26,0.17354788,0.39416474,0.22061683,100
2020-07-27,0.019316582,0.33366308,0.3143465,100
2020-07-28,-0.054641448,0.28245112,0.33709258,100
2020-07-29,0.13998726,0.42640564,0.28641838,100
2020-07-30,-0.06058605,0.31134757,0.37193358,100
2020-07-31,0.08902998,0.31411868,0.22508869,100
2020-08-01,0.14184782,0.30579728,0.16394944,89
2020-08-02,0.19866256,0.39376676,0.19510418,100
2020-08-03,0.00832112,0.36574584,0.35742474,100
2020-08-04,-0.135315,0.29150423,0.42681924,100
2020-08-05,0.073386766,0.38440102,0.31101426,100
2020-08-06,-0.093509294,0.27182397,0.36533326,100
2020-08-07,-0.16765262,0.25256076,0.4202134,100
2020-08-08,0.12768795,0.3867202,0.25903222,100
2020-08-09,0.098115854,0.43822885,0.34011298,82
2020-08-10,0.10817701,0.41551572,0.30733868,100
2020-08-11,0.06362758,0.35776925,0.29414165,100
2020-08-12,-0.0061179386,0.32649094,0.33260888,100
2020-08-13,-0.076150425,0.29944545,0.3755959,100
2020-08-14,-0.17952088,0.23159832,0.4111192,100
2020-08-15,0.0736225,0.34643614,0.27281365,89
2020-08-16,0.13819516,0.3882922,0.25009704,100
2020-08-17,0.20142889,0.4377399,0.23631102,100
2020-08-18,-0.09338042,0.2801368,0.3735172,100
2020-08-19,-0.092655316,0.26612374,0.35877904,100
2020-08-20,-0.07629208,0.27161324,0.3479053,100
2020-08-21,-0.017101338,0.3243391,0.34144047,100
2020-08-22,0.05955895,0.3495169,0.28995794,80
2020-08-23,0.0661551,0.29615512,0.23000002,100
2020-08-24,0.2724101,0.47224244,0.19983235,100
2020-08-25,0.029259168,0.38111746,0.3518583,100
2020-08-26,0.16228342,0.4135042,0.2512208,100
2020-08-27,0.02167079,0.3507288,0.32905805,100
2020-08-28,0.081331626,0.35538337,0.27405176,100
2020-08-29,0.2794847,0.4967555,0.21727082,65
2020-08-30,0.27850038,0.43878937,0.16028899,100
2020-08-31,0.016515313,0.35909477,0.34257945,100
2020-09-01,0.21569568,0.4476028,0.2319071,100
2020-09-02,0.018069545,0.32987675,0.3118072,100
2020-09-03,-0.12196572,0.25275996,0.3747257,100
2020-09-04,-0.09635592,0.27376828,0.37012422,100
2020-09-05,0.2059057,0.3988636,0.19295791,91
2020-09-06,0.28595895,0.39290437,0.10694541,100
2020-09-07,0.15317799,0.4770222,0.32384425,100
2020-09-08,-0.16994143,0.31619704,0.48613846,100
2020-09-09,0.017498659,0.38229287,0.3647942,100
2020-09-10,0.04291117,0.3463259,0.30341473,100
2020-09-11,0.029812029,0.30266282,0.27285078,100
2020-09-12,0.06623533,0.24634428,0.18010896,96
2020-09-13,0.10659794,0.3286191,0.22202112,100
2020-09-14,0.19773878,0.45019257,0.25245377,100
2020-09-15,0.047143403,0.34903428,0.30189088,100
2020-09-16,0.036317956,0.35450318,0.3181852,100
2020-09-17,-0.05398634,0.31909925,0.37308556,100
2020-09-18,0.013975389,0.34503773,0.33106235,100
2020-09-19,0.15545726,0.42950934,0.2740521,55
2020-09-20,0.04984771,0.28848282,0.23863511,100
2020-09-21,-0.2504732,0.25367513,0.5041483,100
2020-09-22,0.07071062,0.37640473,0.30569407,100
2020-09-23,0.04378152,0.36980438,0.32602283,100
2020-09-24,0.04135314,0.40528855,0.36393538,100
2020-09-25,-0.0038793075,0.37467918,0.37855852,100
2020-09-26,-0.011533029,0.3257901,0.33732313,86
2020-09-27,0.06395314,0.3564257,0.29247254,100
2020-09-28,0.16099168,0.48682716,0.32583547,100
2020-09-29,-0.22021623,0.2948249,0.5150411,100
2020-09-30,0.053525325,0.39439243,0.34086713,100
2020-10-01,0.09566257,0.4290396,0.33337703,100
2020-10-02,-0.18639563,0.29928824,0.48568386,100
2020-10-03,0.11483123,0.3862684,0.27143717,89
2020-10-04,0.092727825,0.30640927,0.21368143,100
2020-10-05,0.0046479744,0.34906635,0.3444184,100
2020-10-06,-0.069837466,0.36187977,0.43171728,100
2020-10-07,0.034102697,0.37844467,0.34434196,100
2020-10-08,-0.0031897896,0.3937873,0.39697713,100
2020-10-09,-0.017155586,0.3381542,0.35530975,100
2020-10-10,0.26114264,0.40378952,0.1426469,100
2020-10-11,0.12137361,0.3104955,0.18912192,100
2020-10-12,0.025406959,0.36273846,0.3373315,100
2020-10-13,-0.14930373,0.23497806,0.3842818,100
2020-10-14,0.1458893,0.4462325,0.30034322,100
2020-10-15,-0.061265793,0.32014385,0.38140965,100
2020-10-16,0.05812878,0.35320407,0.2950753,100
2020-10-17,0.16042398,0.4014403,0.2410163,85
2020-10-18,0.21681777,0.3719484,0.15513064,100
2020-10-19,0.11238857,0.4473922,0.3350036,100
2020-10-20,0.07199943,0.3874201,0.31542066,100
2020-10-21,0.03571313,0.36122885,0.32551575,100
2020-10-22,0.022808818,0.35889825,0.33608943,100
2020-10-23,-0.03321871,0.35753372,0.39075243,100
2020-10-24,0.15932807,0.36959285,0.21026477,90
2020-10-25,0.1518457,0.3714042,0.21955849,100
2020-10-26,-0.12930591,0.2795807,0.40888664,100
2020-10-27,-0.12538005,0.33790734,0.46328738,100
2020-10-28,-0.2759425,0.23343126,0.5093737,100
2020-10-29,-0.11800584,0.25331712,0.37132293,100
2020-10-30,0.01431145,0.3063248,0.29201335,100
2020-10-31,0.25204444,0.42516258,0.17311817,100
2020-11-01,0.04010426,0.34084022,0.30073595,100
2020-11-02,0.11322298,0.42471972,0.31149676,100
2020-11-03,-0.033764973,0.35475448,0.38851944,100
2020-11-04,0.06234496,0.40910247,0.3467575,100
2020-11-05,0.11998864,0.3663436,0.24635497,100
2020-11-06,-0.015645955,0.28563407,0.30128005,100
2020-11-07,0.043259278,0.38129878,0.33803952,100
2020-11-08,0.068421915,0.29094455,0.22252265,100
2020-11-09,0.055442423,0.38421702,0.3287746,100
2020-11-10,-0.19516915,0.2628053,0.45797446,100
2020-11-11,0.18761016,0.44760406,0.2599939,100
2020-11-12,0.04701204,0.32440263,0.2773906,100
2020-11-13,0.20961624,0.45813033,0.2485141,100
2020-11-14,0.22794497,0.409594,0.18164906,100
2020-11-15,0.22815315,0.3713472,0.14319405,100
2020-11-16,0.1818672,0.4476125,0.26574528,100
2020-11-17,0.0145767685,0.3446579,0.33008114,100
2020-11-18,0.07102379,0.3717748,0.300751,100
2020-11-19,-0.0029581499,0.29220572,0.29516387,100
2020-11-20,0.018219806,0.33181623,0.31359643,100
2020-11-21,0.25314766,0.41635883,0.16321117,100
2020-11-22,0.18307249,0.33157226,0.14849977,100
2020-11-23,0.21585214,0.46095437,0.2451022,100
2020-11-24,0.11095036,0.41673896,0.30578864,100
2020-11-25,0.02500963,0.30733687,0.28232723,100
2020-11-26,0.012736898,0.34146023,0.3287233,100
2020-11-27,0.06398085,0.3647274,0.30074656,100
2020-11-28,0.1773602,0.37205073,0.19469053,81
2020-11-29,0.3071858,0.43374637,0.12656057,100
2020-11-30,-0.0041048136,0.3362773,0.34038213,100
2020-12-01,0.19411898,0.40094557,0.2068266,100
2020-12-02,0.15447952,0.43231687,0.27783734,100
2020-12-03,0.1380326,0.41616622,0.27813363,100
2020-12-04,0.024314547,0.39287537,0.36856082,100
2020-12-05,0.16766372,0.37516212,0.20749842,100
2020-12-06,0.26298857,0.39107686,0.1280883,100
2020-12-07,0.0828742,0.39729115,0.31441694,100
2020-12-08,0.019377628,0.36844307,0.34906542,100
2020-12-09,0.041434277,0.3675878,0.32615358,100
2020-12-10,0.12504089,0.37331933,0.24827841,100
2020-12-11,-0.026499234,0.30941245,0.33591166,100
2020-12-12,0.13711648,0.37216926,0.23505278,100
2020-12-13,0.34491116,0.452136,0.10722487,100
2020-12-14,0.123507805,0.42026728,0.2967595,100
2020-12-15,0.19096546,0.4200884,0.22912297,100
2020-12-16,0.07891025,0.36273956,0.28382933,100
2020-12-17,0.15537557,0.3784274,0.22305182,100
2020-12-18,-0.14523868,0.26870143,0.41394007,100
2020-12-19,0.26247266,0.42543712,0.16296446,100
2020-12-20,0.20787056,0.3290042,0.12113366,100
2020-12-21,-0.20484647,0.23243098,0.43727744,100
2020-12-22,0.07403249,0.39685258,0.3228201,100
2020-12-23,0.10014547,0.37902284,0.27887738,100
2020-12-24,-0.01296592,0.31863207,0.33159798,100
2020-12-25,0.2838271,0.4180042,0.1341771,52
2020-12-26,0.24502029,0.41449574,0.16947544,88
2020-12-27,0.27443096,0.42770413,0.15327317,100
2020-12-28,-0.12074132,0.2711788,0.39192018,100
2020-12-29,-0.09749113,0.31766546,0.4151566,100
2020-12-30,0.07994145,0.39270985,0.31276837,100
2020-12-31,0.0045087263,0.3108276,0.30631888,100
2021-01-01,0.46695158,0.5943849,0.12743331,64
2021-01-02,0.35977346,0.47871652,0.11894309,57
2021-01-03,0.19060175,0.34161294,0.15101117,100
2021-01-04,-0.050802417,0.3065841,0.3573865,100
2021-01-05,0.09739801,0.3941769,0.2967789,100
2021-01-06,0.061281495,0.35135734,0.29007584,100
2021-01-07,0.045700345,0.3643066,0.31860626,100
2021-01-08,0.05502753,0.36477965,0.30975214,100
2021-01-09,0.28131652,0.44011518,0.1587987,99
2021-01-10,0.32133397,0.39594764,0.0746137,100
2021-01-11,-0.064977065,0.31354603,0.3785231,100
2021-01-12,0.08928075,0.38715494,0.29787418,100
2021-01-13,0.11675713,0.4055748,0.28881767,100
2021-01-14,0.035709806,0.3620449,0.3263351,100
2021-01-15,-0.008826734,0.3005935,0.30942023,100
2021-01-16,0.3484306,0.4694898,0.1210592,100
2021-01-17,0.23049468,0.35549176,0.12499707,100
2021-01-18,0.12850964,0.37635133,0.24784169,100
2021-01-19,0.2008535,0.43868628,0.23783281,100
2021-01-20,0.045438,0.33137503,0.28593704,100
2021-01-21,0.09795123,0.37258977,0.27463853,100
2021-01-22,0.07415322,0.35575515,0.28160194,100
2021-01-23,0.19268218,0.3711654,0.17848322,80
2021-01-24,0.25833023,0.4111535,0.15282325,100
2021-01-25,0.17442873,0.40987405,0.2354453,100
2021-01-26,0.16306196,0.3906047,0.22754273,100
2021-01-27,0.050863765,0.36286995,0.31200618,100
2021-01-28,0.10069656,0.37378445,0.2730879,100
2021-01-29,-0.032576278,0.3467087,0.37928498,100
2021-01-30,0.123507634,0.39527643,0.27176878,100
2021-01-31,0.11604009,0.3380523,0.22201219,100
2021-02-01,0.24132685,0.43478534,0.19345851,100
2021-02-02,0.11245454,0.37178668,0.25933215,100
2021-02-03,0.09917028,0.36517686,0.2660066,100
2021-02-04,0.06872343,0.33435735,0.26563388,100
2021-02-05,0.17229012,0.37115347,0.19886337,100
2021-02-06,0.25113502,0.391195,0.14005998,100
2021-02-07,0.16668047,0.35124153,0.18456106,100
2021-02-08,0.22222814,0.44500813,0.22278,100
2021-02-09,0.13497283,0.3420781,0.20710523,100
2021-02-10,0.08249198,0.36246324,0.27997124,100
2021-02-11,0.060544606,0.34660724,0.28606266,100
2021-02-12,0.0850795,0.36465615,0.27957666,100
2021-02-13,0.28067285,0.42748398,0.14681113,100
2021-02-14,0.21274255,0.36683747,0.1540949,100
2021-02-15,0.23025127,0.40588254,0.17563125,100
2021-02-16,0.13926099,0.39757264,0.25831166,100
2021-02-17,-0.04054056,0.27650517,0.31704572,100
2021-02-18,-0.07580038,0.27929595,0.35509637,100
2021-02-19,0.14888805,0.3882164,0.23932834,100
2021-02-20,0.15963161,0.35849822,0.19886662,100
2021-02-21,0.05634701,0.30995917,0.25361216,100
2021-02-22,-0.08513924,0.27210447,0.3572437,100
2021-02-23,-0.08945112,0.30136034,0.39081147,100
2021-02-24,0.06711165,0.35473755,0.28762588,100
2021-02-25,-0.0019336331,0.27027217,0.2722058,100
2021-02-26,0.10737119,0.3415643,0.23419312,100
2021-02-27,0.21018668,0.3769336,0.16674694,100
2021-02-28,0.026192978,0.29382628,0.26763332,100
2021-03-01,0.27858126,0.4547943,0.176213,100
2021-03-02,-0.03740484,0.26868463,0.3060895,100
2021-03-03,0.015258448,0.33172312,0.31646466,100
2021-03-04,-0.12239001,0.2340368,0.3564268,100
2021-03-05,-0.14891797,0.20791708,0.35683507,100
2021-03-06,0.14357933,0.33706012,0.19348079,100
2021-03-07,0.17234871,0.3406184,0.16826971,100
2021-03-08,-0.008617539,0.32009393,0.32871148,100
2021-03-09,0.13500161,0.3784562,0.24345459,100
2021-03-10,0.10912327,0.37053216,0.2614089,100
2021-03-11,0.12034824,0.35589847,0.23555025,100
2021-03-12,0.13652043,0.37065163,0.2341312,100
2021-03-13,0.16433711,0.3448793,0.18054219,100
2021-03-14,0.19783273,0.38713604,0.18930331,100
2021-03-15,0.12970449,0.3534766,0.22377211,100
2021-03-16,0.08833623,0.3598941,0.27155787,100
2021-03-17,-0.0012084899,0.29380906,0.29501754,100
2021-03-18,0.017788697,0.28808507,0.27029637,100
2021-03-19,0.15808238,0.33297306,0.17489067,100
2021-03-20,0.14025648,0.3042394,0.16398291,100
2021-03-21,0.03530823,0.25854456,0.22323635,100
2021-03-22,0.046631947,0.29050863,0.24387668,100
2021-03-23,-0.089434795,0.25054196,0.33997676,100
2021-03-24,0.036264475,0.4023774,0.3661129,100
2021-03-25,-0.06266295,0.2804764,0.34313935,100
2021-03-26,0.05735445,0.30307582,0.24572134,100
2021-03-27,0.19095074,0.35433605,0.16338532,100
2021-03-28,0.26254258,0.42378816,0.1612456,100
2021-03-29,-0.08203629,0.31032753,0.39236382,100
2021-03-30,0.056189753,0.36185414,0.30566436,100
2021-03-31,0.10899579,0.38957655,0.2805808,100
2021-04-01,0.09244729,0.34960532,0.25715804,100
2021-04-02,0.21247482,0.4160733,0.20359848,100
2021-04-03,0.21153718,0.42000496,0.20846781,83
2021-04-04,0.23469955,0.35258725,0.11788769,100
2021-04-05,0.0923515,0.3192225,0.226871,100
2021-04-06,0.09257374,0.27244624,0.1798725,100
2021-04-07,-0.0020038795,0.26562098,0.26762486,100
2021-04-08,0.06391659,0.25815812,0.19424152,100
2021-04-09,0.13068146,0.35227665,0.22159521,100
2021-04-10,0.2857616,0.40913907,0.123377495,97
2021-04-11,0.075999476,0.30589166,0.22989218,100
2021-04-12,-0.015612891,0.33882853,0.35444146,100
2021-04-13,-0.08247274,0.27223265,0.3547054,100
2021-04-14,0.1570588,0.40708408,0.25002527,100
2021-04-15,0.131166,0.3516937,0.2205277,100
2021-04-16,0.028250547,0.34210882,0.31385827,100
2021-04-17,0.16862707,0.3462813,0.1776542,100
2021-04-18,0.23573427,0.3404143,0.10468,100
2021-04-19,0.053321328,0.38282436,0.32950303,100
2021-04-20,-0.051005606,0.303408,0.3544136,100
2021-04-21,0.18491161,0.39723405,0.21232244,100
2021-04-22,0.05760408,0.319026,0.26142192,100
2021-04-23,0.1200151,0.35547757,0.23546247,100
2021-04-24,0.23330091,0.46979442,0.23649351,100
2021-04-25,0.23929909,0.3489929,0.109693855,100
2021-04-26,0.13258676,0.38577756,0.2531908,100
2021-04-27,0.07536201,0.329972,0.25460997,100
2021-04-28,-0.021817341,0.2987748,0.32059216,100
2021-04-29,0.17621736,0.33065656,0.1544392,100
2021-04-30,0.06773687,0.3030923,0.23535544,100
2021-05-01,0.20958024,0.34356064,0.13398041,100
2021-05-02,0.103146926,0.28163707,0.17849015,100
2021-05-03,0.10789492,0.3727006,0.2648057,100
2021-05-04,0.1654442,0.40766168,0.24221747,100
2021-05-05,0.017887425,0.26719135,0.24930394,100
2021-05-06,-0.1263217,0.1971142,0.3234359,100
2021-05-07,0.059337102,0.31078753,0.25145042,100
2021-05-08,0.14230847,0.32326385,0.18095537,100
2021-05-09,0.13332725,0.33137673,0.19804947,100
2021-05-10,0.03483296,0.36881444,0.33398148,100
2021-05-11,-0.04140972,0.2754682,0.31687793,100
2021-05-12,0.014411652,0.28789446,0.2734828,100
2021-05-13,0.080980405,0.346579,0.2655986,100
2021-05-14,0.09374899,0.35701057,0.2632616,100
2021-05-15,0.17339139,0.34985077,0.17645939,100
2021-05-16,0.13808732,0.3228192,0.18473189,100
2021-05-17,0.09744618,0.36278725,0.26534107,100
2021-05-18,0.20973586,0.43694758,0.22721174,100
2021-05-19,0.04906727,0.3299063,0.28083906,100
2021-05-20,0.2008071,0.39286545,0.19205834,100
2021-05-21,0.19136639,0.37223637,0.18086998,100
2021-05-22,0.18435976,0.35522395,0.17086418,100
2021-05-23,0.13008651,0.39732575,0.26723924,100
2021-05-24,0.11299164,0.32052976,0.20753811,100
2021-05-25,0.08168938,0.32893628,0.24724692,100
2021-05-26,0.16757168,0.44151494,0.27394325,100
2021-05-27,0.20398133,0.4112745,0.20729317,100
2021-05-28,0.11328224,0.39743125,0.28414905,100
2021-05-29,0.1727493,0.31719148,0.14444217,100
2021-05-30,0.16966726,0.34752122,0.17785393,100
2021-05-31,0.16109315,0.3728589,0.21176578,100
2021-06-01,0.15675618,0.40195683,0.24520065,100
2021-06-02,0.17923895,0.42812794,0.24888901,100
2021-06-03,-0.122417144,0.22160272,0.34401986,100
2021-06-04,0.20467682,0.4369798,0.232303,100
2021-06-05,0.23957749,0.37101504,0.13143755,100
2021-06-06,0.2668874,0.3864179,0.11953048,100
2021-06-07,0.21013567,0.44893852,0.23880284,100
2021-06-08,0.07435941,0.36640933,0.2920499,100
2021-06-09,-0.12021607,0.2901862,0.4104023,100
2021-06-10,0.17258577,0.3795528,0.20696703,100
2021-06-11,0.04008687,0.28460684,0.24452,100
2021-06-12,0.19901009,0.3406571,0.141647,100
2021-06-13,0.22064297,0.35180932,0.13116634,100
2021-06-14,0.08795259,0.38313243,0.29517984,100
2021-06-15,0.053431172,0.33824116,0.28480998,100
2021-06-16,0.10093914,0.33930516,0.23836601,100
2021-06-17,0.108655795,0.32658696,0.21793115,100
2021-06-18,-0.0148367025,0.2834092,0.2982459,100
2021-06-19,0.15886307,0.31297904,0.15411596,100
2021-06-20,0.056116745,0.30642015,0.25030342,100
2021-06-21,0.012010958,0.29253003,0.28051907,100
2021-06-22,0.14593807,0.36042815,0.21449012,100
2021-06-23,0.052945275,0.34306034,0.29011506,100
2021-06-24,0.077084765,0.33433014,0.2572454,100
2021-06-25,0.023547778,0.30459428,0.2810465,100
2021-06-26,0.20161179,0.36770672,0.16609493,100
2021-06-27,0.15070361,0.31416205,0.16345844,100
2021-06-28,0.15283136,0.39801943,0.2451881,100
2021-06-29,0.08564724,0.3339424,0.24829517,100
2021-06-30,0.07117017,0.33280778,0.2616376,100
2021-07-01,0.15311287,0.3603803,0.20726742,100
2021-07-02,0.064201295,0.36359456,0.29939327,100
2021-07-03,0.18160787,0.37058482,0.18897694,72
2021-07-04,0.16244376,0.2797726,0.11732886,100
2021-07-05,0.09471015,0.30480555,0.2100954,100
2021-07-06,-0.054331377,0.28999284,0.34432423,100
2021-07-07,0.07766358,0.3488238,0.27116022,100
2021-07-08,-0.19694173,0.23944925,0.436391,100
2021-07-09,0.10318439,0.35917476,0.2559904,100
2021-07-10,0.24496627,0.40008506,0.15511881,90
2021-07-11,0.1512651,0.3642179,0.21295282,100
2021-07-12,0.18920764,0.41516212,0.22595446,100
2021-07-13,0.07459305,0.2983719,0.22377884,100
2021-07-14,0.033664927,0.3375572,0.30389225,100
2021-07-15,-0.113896936,0.25798577,0.37188274,100
2021-07-16,-0.1759916,0.23178013,0.4077717,100
2021-07-17,0.22829933,0.36902645,0.14072712,100
2021-07-18,0.041515075,0.27674982,0.23523474,100
2021-07-19,-0.25958717,0.18588425,0.4454714,100
2021-07-20,0.053217687,0.32352555,0.27030784,100
2021-07-21,0.18064493,0.39643592,0.21579097,100
2021-07-22,0.016021071,0.31450656,0.29848552,100
2021-07-23,0.15831107,0.40489036,0.2465793,100
2021-07-24,0.1467803,0.3140937,0.1673134,100
2021-07-25,0.25061348,0.34710422,0.096490726,100
2021-07-26,-0.07810087,0.31727496,0.39537582,100
2021-07-27,0.02572675,0.31100005,0.2852733,100
2021-07-28,0.10861373,0.3495907,0.24097694,100
2021-07-29,0.17454195,0.38166615,0.20712422,100
2021-07-30,-0.059485566,0.25225687,0.31174242,100
2021-07-31,0.17667407,0.3275363,0.15086228,100
2021-08-01,0.13806587,0.3131093,0.17504343,100
2021-08-02,0.13528645,0.3861183,0.2508318,100
2021-08-03,0.03593005,0.3149527,0.27902263,100
2021-08-04,0.14493635,0.35364306,0.20870672,100
2021-08-05,0.018221708,0.27408814,0.2558664,100
2021-08-06,0.117965125,0.341586,0.22362088,100
2021-08-07,0.18886396,0.34845623,0.15959224,100
2021-08-08,0.12047033,0.2596117,0.13914137,100
2021-08-09,0.008229604,0.32731578,0.3190862,100
2021-08-10,0.06501741,0.35184127,0.28682384,100
2021-08-11,-0.031165743,0.27365807,0.3048238,100
2021-08-12,0.02244907,0.2885795,0.26613042,100
2021-08-13,0.053343683,0.35191932,0.29857567,100
2021-08-14,0.102252595,0.38239497,0.2801424,100
2021-08-15,0.068709396,0.26449987,0.19579048,100
2021-08-16,-0.22673827,0.18528709,0.41202536,100
2021-08-17,-0.11380646,0.27774215,0.39154857,100
2021-08-18,0.01753225,0.31749326,0.299961,100
2021-08-19,-0.20058875,0.18339613,0.38398486,100
2021-08-20,-0.19436416,0.24367514,0.43803933,100
2021-08-21,0.13402061,0.32369277,0.18967219,100
2021-08-22,0.2421409,0.37056246,0.12842156,100
2021-08-23,0.29315206,0.48043004,0.18727799,100
2021-08-24,0.23917013,0.4625493,0.22337914,100
2021-08-25,0.3045551,0.51839715,0.21384203,100
2021-08-26,0.022261884,0.33591115,0.31364927,100
2021-08-27,0.05803628,0.33576596,0.2777297,100
2021-08-28,0.07735441,0.3394021,0.26204774,100
2021-08-29,0.04153274,0.35366315,0.31213042,100
2021-08-30,-0.055015374,0.24591288,0.30092824,100
2021-08-31,0.09091574,0.34392846,0.25301272,100
2021-09-01,-0.02778302,0.31949744,0.34728047,100
2021-09-02,0.055081822,0.36170807,0.30662626,100
2021-09-03,0.15026534,0.36735532,0.21708998,100
2021-09-04,0.025192296,0.2948943,0.269702,100
2021-09-05,0.1819393,0.3831123,0.20117301,100
2021-09-06,0.07255604,0.33951393,0.2669579,100
2021-09-07,-0.11441772,0.27038717,0.38480487,100
2021-09-08,0.013821261,0.25336882,0.23954755,100
2021-09-09,0.029308649,0.29741114,0.26810253,100
2021-09-10,0.0027167953,0.34080628,0.3380895,100
2021-09-11,0.26645768,0.41442475,0.14796709,100
2021-09-12,0.069364965,0.25015974,0.18079478,100
2021-09-13,0.045673933,0.32237798,0.276704,100
2021-09-14,0.052123602,0.3029392,0.2508156,100
2021-09-15,0.07522784,0.35487244,0.2796446,100
2021-09-16,-0.043299302,0.26649955,0.30979884,100
2021-09-17,-0.06957959,0.26095298,0.33053258,100
2021-09-18,0.12994532,0.30172956,0.17178422,100
2021-09-19,0.12424304,0.2557542,0.13151117,100
2021-09-20,-0.08605498,0.28195173,0.3680067,100
2021-09-21,0.09424626,0.29131326,0.19706699,100
2021-09-22,-0.0009040397,0.29812244,0.29902646,100
2021-09-23,0.14123455,0.3757294,0.23449486,100
2021-09-24,-0.1139296,0.24015613,0.35408574,100
2021-09-25,0.15655826,0.31703183,0.16047357,100
2021-09-26,0.24334045,0.34550297,0.102162495,100
2021-09-27,0.04065529,0.3578106,0.31715533,100
2021-09-28,-0.13409518,0.24354614,0.37764132,100
2021-09-29,0.04886854,0.31496823,0.2660997,100
2021-09-30,0.014225335,0.3073365,0.29311118,100
2021-10-01,0.07329521,0.33718488,0.26388964,100
2021-10-02,0.161485,0.3386096,0.17712463,100
2021-10-03,0.1077213,0.2737484,0.16602708,100
2021-10-04,-0.08733889,0.29160303,0.37894192,100
2021-10-05,0.082028866,0.35990036,0.2778715,100
2021-10-06,0.025792144,0.33018443,0.3043923,100
2021-10-07,0.15759088,0.38036728,0.22277641,100
2021-10-08,0.11662606,0.39446554,0.27783948,100
2021-10-09,-0.06435857,0.25831574,0.32267433,100
2021-10-10,0.1622886,0.34329832,0.1810097,100
2021-10-11,-0.02454091,0.30592734,0.33046827,100
2021-10-12,-0.20113692,0.22503735,0.42617428,100
2021-10-13,-0.008639884,0.23293258,0.24157247,100
2021-10-14,0.14215764,0.35011902,0.20796137,100
2021-10-15,-0.01058694,0.28853884,0.2991258,100
